0	0
3.03E-06	1.46E-11
6.07E-06	5.58E-11
2.12E-05	6.56E-10
9.70E-05	1.35E-08
0.000476151	3.24E-07
0.002371657	8.04E-06
0.011849185	0.000200508
0.05032855	0.003605674
0.141936415	0.028446916
0.312960401	0.135961566
0.598462745	0.478947772
1.02420153	1.296388621
1.613941532	2.751267612
2.324086488	4.335332043
2.61522942	4.73465267
2.906372352	4.899302832
3.170465699	4.821396676
3.413095663	4.713259183
4.253437232	3.968153122
5.091193188	1.941233493
6.063785288	-2.594818794
7.063785288	-8.866314235
7.628900089	-12.18081041
8.194014891	-14.57272186
8.706486767	-15.51983785
8.859985401	-15.53629388
9.013484034	-15.49375783
9.696142233	-14.62144987
10.69614223	-10.98395452
11.69614223	-4.593177718
12.69614223	3.734772494
13.69614223	12.20396549
14.52244278	17.16387917
14.90201951	18.29033964
15.28159624	18.54671782
15.62491641	18.33107821
16.62491641	15.14191928
17.62491641	7.762458275
18.62491641	-2.852139084
19.62491641	-13.63111562
20.62491641	-19.85203333
21.49568838	-18.79545745
22.21233634	-14.51813095
23.21233634	-5.151527013
24.21233634	5.882478426
25.21233634	16.17079678
26.07928139	20.96978917
26.44259696	20.85769706
26.80591254	19.54732413
27.80591254	9.436412919
28.80591254	-7.010803764
29.517315	-17.70309942
30.06751931	-23.16465896
30.61772363	-25.45390887
31.37569814	-24.28139143
32.13367264	-20.06265084
33.13367264	-10.94289217
34.13367264	2.019654344
35.13367264	17.48784513
36.13158242	30.40866753
36.64374927	33.95417845
37.15591611	34.5140195
37.64573696	32.63409773
38.64573696	21.55314176
39.64573696	2.955284886
40.64573696	-17.71653557
41.35878301	-30.21359292
42.07182906	-38.6367954
43.07182906	-41.14385016
43.98558594	-35.04721995
44.98558594	-20.25402677
45.98558594	0.495387517
46.98558594	22.93407586
47.98558594	40.87949529
48.81416578	47.38020243
49.81416578	42.68304159
50.63556034	29.57518197
51.63556034	5.703331435
52.63556034	-18.55894599
53.63556034	-33.91205346
54.14931053	-36.77228652
54.66306073	-36.30521275
55.22277274	-33.24770643
56.22277274	-22.55249542
56.93616902	-11.5785474
57.6495653	0.646477311
58.37055218	11.75475356
59.37055218	20.4043461
60.37055218	18.99510295
61.296329	13.33988396
62.296329	6.217835939
63.11654201	0.900408365
64.11654201	-3.873916128
64.73030731	-5.374684443
64.93337535	-5.575393319
65.13644339	-5.633488142
65.30400551	-5.643572153
65.44697254	-5.616769965
65.949407	-5.498125633
66.13871277	-5.437598577
66.32801854	-5.364707112
66.50126578	-5.284354422
67.13221473	-4.836061668
67.76316369	-4.021514867
68.76316369	-2.154398123
69.76316369	-0.1607938
70.03886446	0.249538332
70.31456523	0.538965829
70.56159635	0.665199248
70.7568622	0.67424954
70.95212805	0.648786749
71.16595358	0.622781312
71.3797791	0.561716901
72.3797791	0.322909416
73.3797791	-0.540272357
74.3797791	-2.012716347
74.93189772	-2.647732989
75.30376133	-2.831036994
75.67562494	-2.932300695
76.15641105	-2.815629859
76.33147934	-2.821411819
76.50654764	-2.816889129
76.65509663	-2.80068813
76.78534964	-2.78282843
77.02291484	-2.785480558
77.21257483	-2.778043434
77.40223483	-2.775046815
77.64962237	-2.778137563
77.8480533	-2.750986075
78.2088685	-2.613987996
78.5696837	-2.484788368
79.24276091	-2.319346058
79.91583812	-2.05462668
80.51718881	-1.550108956
81.1185395	-0.614487242
82.1185395	1.696602307
83.1185395	4.027694188
83.71611657	4.662173689
84.31369364	4.26516857
84.83246699	3.541912883
85.83246699	0.835528689
86.83246699	-4.460296177
87.83246699	-11.33138421
88.55198739	-15.26155123
89.00699267	-16.44251432
89.46199794	-16.33459038
89.96470261	-15.24026911
90.96470261	-10.26911805
91.96470261	-2.438492951
92.96470261	7.00708454
93.96470261	16.44069352
94.95739759	22.1739389
95.95739759	20.80262867
96.89544402	14.64234209
97.89544402	4.837851323
98.89544402	-5.653140169
99.89544402	-14.54304451
100.895444	-19.90507425
101.895444	-20.66067061
102.8507683	-19.11288123
103.8507683	-15.17093081
104.8507683	-8.843093338
105.1804131	-6.331961874
105.5100579	-3.674850059
105.7801511	-1.424379344
106.1097068	1.36484703
106.4392625	4.14606933
106.7092793	6.375605399
107.7092793	13.68097954
108.7092793	18.3122582
109.3005616	19.24627522
109.891844	19.14251772
110.5183065	18.54463708
111.5183065	15.60658438
112.5183065	8.828401484
113.5183065	-2.429202419
114.5183065	-16.69785559
115.5183065	-29.30859542
116.1872041	-33.54026932
116.8561017	-32.87110884
117.5460863	-27.96442273
118.5460863	-14.74303676
119.5460863	2.878102642
120.5460863	21.53266865
121.5460863	36.87901784
122.1847518	42.06952853
122.8234173	42.05201864
123.4609842	37.42566091
124.4609842	21.95848021
125.4609842	0.93561276
126.4609842	-18.74451736
127.4609842	-31.88012758
128.1330907	-35.50719399
128.5995609	-35.38748592
129.066031	-33.74367686
130.066031	-25.80135446
130.7875466	-17.10890828
131.5090622	-7.221266267
132.223391	2.275577021
133.223391	12.58236547
134.223391	17.57984483
135.223391	17.71555854
136.1642472	17.17996762
137.1642472	16.66452122
138.1642472	15.44176559
139.1642472	12.28655809
140.0017759	7.374541995
141.0017759	-1.126292062
142.0017759	-10.37881669
143.0017759	-16.35917441
144.0017759	-16.24645325
144.9493206	-12.76455119
145.9493206	-7.173304929
146.9493206	-0.999131312
147.3043911	1.022176048
147.6594617	2.770722069
148.6594617	5.250165382
149.6594617	4.370691871
150.5118981	2.558149551
151.5118981	0.572878818
152.5118981	0.62795309
153.4482604	1.018680834
154.4482604	1.704752906
155.4482604	2.427241844
156.4482604	2.977546089
156.7475259	3.06415915
156.8609368	3.075596211
156.9743478	3.073029983
157.07909	3.081990591
157.2217416	3.073997917
157.4266791	3.08675609
157.5940184	3.083781528
157.7312532	3.076761616
157.9213932	3.053521933
158.7552953	2.414169615
159.7552953	-1.014250477
160.7552953	-7.351966585
161.7552953	-13.51473893
162.3315146	-15.48722893
162.907734	-15.8526432
163.5156602	-15.32482625
164.5156602	-12.52627496
165.5156602	-7.153192317
166.5156602	0.831630661
167.5156602	10.50590199
168.5156602	18.70241916
169.1678239	21.30832804
169.8199876	20.88760669
170.480357	18.46228444
171.480357	11.92500179
172.2012684	5.974020504
172.7403014	1.332505971
173.2793345	-3.240701626
174.2793345	-10.81266788
175.2793345	-15.99968291
175.9466806	-17.47151282
176.4081232	-17.44079141
176.8695658	-17.12249854
177.198002	-16.7458468
177.5264382	-16.20692605
178.5264382	-13.24694648
179.5264382	-7.857688942
180.5264382	-0.376939793
181.5264382	7.543764826
182.2484175	12.17812842
182.9703969	14.80537666
183.6861456	14.80498846
184.4022721	13.34998522
185.4022721	9.139390933
186.4022721	3.342078141
187.4022721	-1.994059031
188.4022721	-5.167163234
188.7025824	-5.553225957
188.9139929	-5.659584054
189.1254035	-5.686138145
189.297971	-5.676684211
189.4450827	-5.655666109
189.7182995	-5.584684721
189.9226999	-5.556977435
190.1271003	-5.560888811
190.2969725	-5.555045652
190.4367369	-5.558030944
190.5610001	-5.545188775
190.7366242	-5.533791517
190.8858037	-5.513488892
191.0248939	-5.509852688
191.1639841	-5.499891036
191.2781851	-5.494799125
191.3839271	-5.486020198
191.576214	-5.489350861
191.7685009	-5.468198424
191.9288958	-5.43729624
192.082516	-5.424917756
192.2361362	-5.402979644
192.5253824	-5.320920598
192.8146285	-5.272064535
192.9953363	-5.262645017
193.1760441	-5.227672801
193.4530721	-5.208152627
193.6713162	-5.196243345
193.8895604	-5.127919808
194.8895604	-4.784196559
195.8895604	-4.078059511
196.8895604	-2.989210195
197.494565	-2.382216434
197.7142805	-2.226009446
197.9339961	-2.124059125
198.1291819	-2.089856503
198.3605234	-2.110833389
198.591865	-2.138968355
198.7156289	-2.135825974
198.8393928	-2.148876709
199.005814	-2.151645488
199.1484121	-2.166408294
199.2744295	-2.185246613
199.4770743	-2.1960178
199.6797191	-2.229885233
200.2461377	-2.586632956
200.8125563	-2.982161783
201.4125054	-3.166482249
201.6079741	-3.167813451
201.8034428	-3.192855532
201.965717	-3.218068047
202.0875966	-3.214481234
202.2094762	-3.211654406
202.3206053	-3.208491101
202.4238295	-3.203368013
202.5751979	-3.212719973
202.7080675	-3.215505297
202.8277106	-3.212355387
202.937277	-3.209213331
203.0355387	-3.209973398
203.129136	-3.201508747
203.2692207	-3.190288196
203.3935247	-3.168539054
203.5984132	-3.154324651
203.8033018	-3.143073489
203.9732753	-3.091762346
204.8231431	-2.787138376
205.8231431	-1.976779373
206.8231431	-0.552263044
207.4958953	0.55539896
208.1686474	1.44419864
208.6467377	1.693714873
209.1248279	1.533642701
209.2958342	1.496245755
209.4668404	1.479674623
209.6122319	1.449808587
209.8438132	1.432063181
210.0286181	1.422983355
210.2134229	1.372049075
211.1374473	1.071475793
212.1374473	0.380751712
213.1374473	-0.503605061
213.7096134	-0.849375115
214.0924504	-0.940861764
214.3679006	-1.011927014
214.5730505	-1.041288244
214.7782003	-1.035418527
214.9463123	-1.052509759
215.0899634	-1.072699707
215.3131506	-1.067281523
215.5363378	-1.084767365
215.6764674	-1.104283488
215.8165969	-1.101842028
215.9406699	-1.105914191
216.0533385	-1.113837207
216.1576433	-1.118588007
216.2520047	-1.115832533
